,Unnamed: 0,tweet,label
16227,16227,rt TAG if you only star tweets in hopes that you will magically get pussy good luck and keep it up,0
19677,19677,rt TAG when lil wayne said why give a bitch ya heart when she rather have a purse,0
158,158,keyshawnswag peel up peel up bring it back up rewind back where i'm from they move shaq from the line ooooow who tf said that trash,0
10620,10620,i know i talk a lot of shit but bitch best believe i can back that shit up,0
11286,11286,i'm gonna be ghetto and color over the stain with a sharpie ctfu,0
14992,14992,rt TAG hoes really be having built up animosity towards you for no reason like what's your problem bitch fill me in cuz i'm lost,0
14961,14961,rt TAG that awkward moment when you hold the door for someone and they use the door next to it like bitch you better back th,0
14381,14381,rt TAG suck my dick bitch TAG TAG not only are you terrible you are why hip hop is dead,0
10683,10683,i literally just looked bc this kids a pussy,0
24035,24035,idk what planet this bitch works on but on planet earth following my supervisors instructions does not mean im being resistant,0
24665,24665,what's wrong with bitches fuck nigga,0
7189,7189,tori mills i believe that you fuckin can punk nigga bitch,1
13429,13429,nose goes on taking out the trash this time TAG TAG,0
3652,3652,jergucci ur avi prolly shoot dust out your phone cuz that shit so old u cat fishing the bitches on here lmao,0
21781,21781,these hoes be boof smh,0
13864,13864,please control yo hoe,0
11811,11811,in yo bitch dm like,0
1990,1990,grand opening top class oriental massage perfect ;/,0
22862,22862,why do i play these scary pc games cuz im not a pussy and i like being scared shitless,0
7660,7660,all you hoes middle name isn't nicole the jig is up,0
6539,6539,laceeybugg atleast i dont have dick breath you twat licker,0
7444,7444,a lot of bitches eat ass nowadays,0
3314,3314,grizzboadams dude fuck you faggot it's friday or no go bitch i set the standards you make or break them bitch,0
3581,3581,j dun awww shit lol i want my money too bitch who else i give one to,0
11696,11696,if your twitter is private but your instagram is public u r probs a trash talking thot,0
10157,10157,i could blank all you son's of bitches out TAG TAG TAG TAG,0
6721,6721,moodym lly back atcha bitch,0
20076,20076,rt TAG m amp s bids for most social christmas yet with follow the fairies campaign TAG TAG,0
24671,24671,when bitches change and start acting like the nigga they with lt lt lt lt lt lt,0
7406,7406,a yankee win makes any day better,0
16747,16747,rt TAG i dislike them weed men that bless u a couple times then begin ta tax ya like damn pussy you tryna play a pothead,0
8122,8122,bobby bitch dropping in five minutes though let that sink in,0
21512,21512,the wayans bros is the most retarded show ever,0
4340,4340,olivialuu calm down you little asian lol just go flip a bitch,0
11250,11250,i'm coming for that no spot nigguh TAG,0
7849,7849,ate the receivers really fast or is pass coverage trash,0
19419,19419,rt TAG bet you won't em doe jakelewis hoes gon be hoes shut up you a hoe,0
4165,4165,morgan savannah should have fucked that bitch up,0
19085,19085,rt TAG happy halloween bitches katiedodds TAG TAG,0
726,726,#ifthepurgewasreal i'd be the best prostitute and madam ever hey if you got pussy you shouldn't be broke right lmao jk,0
19822,19822,rt TAG TAG rick james ain't even slap his bitches that hard,0
1259,1259,fullacharisma and happy to be hoes too smh better than being in denial,0
13110,13110,my nigga mister meaner just hope back on the bitch,0
8991,8991,every spic cop should be killed those pigs only got their job to get even but white people never did anything to them,1
1118,1118,ayyyethatschubb i wish i had my dad in my life but the bitch ass nigga still think im not his child lmfaoooo but damn that's sad cuh,0
21796,21796,these hoes going broke trying to look rich act your wage,0
1017,1017,whatskillfeed i guess ill just trash this drawing because of roster changes,0
15165,15165,rt TAG can kids say much when their parents pay for everything TAG if he paying every bill i can't complain abo,0
4753,4753,stephenstone you bad little bitch,0
4711,4711,sisteena and does he know you're calling him a fag,0
5945,5945,espinosa pussy pussy pussy,0
20447,20447,rt TAG eloquently stated h rheyd god i hate tom coughlin ol ass fuckboy ass geriatric ass pussy ass bitch,0
22156,22156,this week's rfn segment is in the can i discuss idaho being a faggot marriage state just like washington,1
9830,9830,his hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it,0
13704,13704,oops i just had a freudian slit,0
2348,2348,agreasymonkey TAG faggot,1
18287,18287,rt TAG throw me a blunt bitch,0
19668,19668,rt TAG you called me a pussy tough guy let's see how tegan kisses right bicep and sara kisses left bicep feel about that,0
5558,5558,austinrea TAG TAG TAG bitch that's wtf i just said and its not christopher it's chris mf,0
24455,24455,someones clearly a stinky ass beaner,1
8946,8946,endless but they really trash so none TAG men how many positive s and possibles do y'all have on fri thru sun night,0
20048,20048,rt TAG idkmadz tbh i've seen you in recess at the monkey bars but i was too busy getting beat up lol we should talk more rate,0
11137,11137,i wouldn't be acting like a crazy bitch if you just told me what the hell goes on in your head,0
21483,21483,the TAG elite call conservatives our niggers behind closed doors TAG TAG,1
13760,13760,parents television council scandal sex scene after charlie brown was not ok,0
6641,6641,matt chu TAG i'll do that if you agree to take your ethiopian starvin looking nigger ass back to africa TAG,1
22832,22832,whoever jumps in on a on is a bitch,0
13066,13066,my mains riri barbie georgegia yessssss TAG turntup TAG bitches,0
3435,3435,hunturpls TAG nice ears bitch you look like a god damn elephant,0
5557,5557,austin farrar your a fucking queer faggot bitch,1
19812,19812,rt TAG you tell ya business to ah bitch so i can't trust ya,0
11093,11093,i wish a nigguh would try this clown shit in w o h s,0
8699,8699,denzie boutta be takin erry body bitch now,0
9444,9444,give me head an kiss yah nigga u a ill bitch,0
2393,2393,alejandro bihhh TAG i was texting a bitch,0
1580,1580,tripleogi kanye might be the first nigga to successfully save a hoe lol this a original tweet,0
21072,21072,someone tell TAG his dreads are part of the uniform i'd pull your hair too why are you trash talking cut your doodoo braids,0
9116,9116,first jig of the night,0
7674,7674,almost got to see a white boy get beat around today but he ran like a bitch,1
1679,1679,heyshelby bitch i'm on bitch i'm on my griiind thug luuuuuuv,0
7146,7146,thecoreyholcomb i'd give that hoe the finger everyday at work until i get fired for it,0
19026,19026,rt TAG i feel like eating pussy right fucking now,0
13356,13356,niggas who stand in line for jays mad at me now ehh fuck you i pull hoes nd stunt without em on,0
15810,15810,rt TAG TAG was daddy still being an abusive rage-a-holic in hospice or just making doody in his diapers like a good fag h,0
4872,4872,terrorfranchise nope definitely retarded,0
8859,8859,drita is that nicca lmao,0
1286,1286,greatscottnyc can't a bitch living say i brought her michael kors we need more guys like you,0
7694,7694,am i the only TAG man without a fag hag i guess i am,0
2519,2519,bb zachrance TAG oh gt gt gt gt gt so that's the bald bitch lt lt lt lt lt lt lt,0
21015,21015,some douche cubs redneck cubs fan freaked out asking if bites no you bloody berk he's like the,0
20952,20952,so if i had dreads tattoos and a beard id get all the bitches,0
3614,3614,javiethecreator stank ass hoes haha,0
24514,24514,the fact that soulja boy on dif reality shows wit dif bitches,0
23823,23823,first thing to do during the zombie outbreak sell my hoe,0
23811,23811,eww i hate how bitches dress sometimes,0
9573,9573,great lead battle and then ricky hits danica for a yellow oh boy TAG,0
23322,23322,you got wild bitches tellin you liessss,0
564,564,these hoes keep callin but i ain't pickin up,0
10776,10776,i need a bitch to drop it down for me lol,0
2474,2474,arctic nation yeah these bitches aint shit tho,0
10646,10646,i l v fuckin wit this nigga he getting all emotional he remind me of my bitch is that you blake,0
438,438,don't you ever give my pussy away you keep it tight alright,0
23314,23314,you got dykes i got the vic's,0
17273,17273,rt TAG foxtrot uniform charlie kilo,0
17724,17724,rt TAG niggas be in your messages like amp be on twitter like fuck bitches come on nigga which one you gone be drake or,0
3100,3100,eatmytattoos that was real nicca shit tho lol,0
10770,10770,i named my penis the truth because bitches can't handle it,0
22571,22571,well is he gonna take da bitch or naw,0
15341,15341,rt TAG if i hit you wit that shottie bitch i bet ya body flip,0
19015,19015,rt TAG there might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,1
16985,16985,rt TAG females will mess with a guy who has a girlfriend but won't mess with a single guy cause he has too many hoes,0
20751,20751,she said to bring a bitch of mine ;d one,0
22227,22227,tomorrow's agenda bake brownies amp visit a couple open house,0
1828,1828,koleworld TAG it's cute af bitch i believe u it's jus getting pass trusting u wit a needle to someone head,0
14456,14456,rt TAG tell them bitches i'll always be your mrs,0
23977,23977,i got in a ounce bitch,0
19167,19167,rt TAG why are pussy farts so embarrassing,0
7431,7431,a girlfriend would be cool but pussy is all they got nowadays,0
8889,8889,dumb bitch,0
14139,14139,rt TAG TAG ima fuck me a white bitch slap her and choke her this is what is being said now livestream interview w TAG,0
8132,8132,bored then a hoe listening to these fuck ass adults lecturing us with TAG,0
8863,8863,drop her off dat bitch a be walking if i wus driving,0
1098,1098,alleyesonkie been watching madea plays every night singing ass bitches,0
1436,1436,nelly flexin y'all bitches switch a roo niggas who the hell,0
17588,17588,rt TAG bitches b tweeting everything they see to b relavent its really sad,0
22460,22460,waka bitch bad fr,0
14228,14228,rt TAG y'all be makin your nigga microwaveable dinner meanwhile he out there eatin another bitch homemade dinner,0
466,466,i am a thrill billy with a hillbilly heart billyraycyrus hahahahaha jesus murphy,0
8736,8736,dino in rare form TAG mind your business hoe TAG annually TAG smh webb hurt,0
13231,13231,never messed with a hoe that went to jail unless i didn't know her last name,0
24586,24586,this show trash TAG TAG TAG queen latifah show,0
11240,11240,i'm bout to be back on my old shit i miss my hoes texting me saying they wanna come see me,0
4426,4426,powlengmawi yung nakalagay sa second page ng handout na may closed ended questions etc tapos lalagay sa yellow pad,0
16916,16916,rt TAG charlie sheen gets it,0
7812,7812,arod like ugly bitches that like to fuck,0
8806,8806,don't let the power of the dollar turn you into a hoe,0
